ID,Income,Kidhome,Teenhome,Recency,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Complain,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,AcceptedCmpOverall,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
528,"R$ 54,058.00",0,1,56,44,2549,0,0,0,1,0,0,0,1,0,0,198,18,252,32,108,54,2,4,6,8,0,3,0,0,0,0,0,0,0,3,11,R$ 554.00,R$ 608.00,,,
529,"R$ 24,683.00",1,0,98,30,2272,0,1,0,0,0,1,0,0,0,0,8,4,10,6,7,6,2,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 29.00,R$ 35.00,,,
530,"R$ 85,620.00",0,0,68,56,2332,0,0,0,0,1,0,0,1,0,0,416,46,925,60,107,46,1,3,6,4,0,1,0,0,0,0,0,1,0,3,11,"R$ 1,508.00","R$ 1,554.00",,,
531,"R$ 47,850.00",1,0,72,40,2367,0,1,0,0,0,0,0,1,0,0,42,7,43,20,12,10,1,3,0,4,0,6,0,0,0,0,0,0,0,3,11,R$ 114.00,R$ 124.00,,,
532,"R$ 19,514.00",1,1,47,52,2313,0,1,0,0,0,0,0,1,0,0,14,3,21,2,1,28,4,3,1,2,0,8,1,0,0,0,0,1,1,3,11,R$ 13.00,R$ 41.00,,,
533,"R$ 27,159.00",1,1,33,47,2251,0,1,0,0,0,0,0,0,1,0,17,0,3,0,0,1,2,1,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 19.00,R$ 20.00,,,
534,"R$ 39,548.00",1,1,87,57,2249,0,0,1,0,0,1,0,0,0,0,15,4,10,3,4,18,2,1,1,3,0,3,0,0,0,0,0,0,0,3,11,R$ 18.00,R$ 36.00,,,
535,"R$ 21,474.00",1,0,0,31,2241,0,0,1,0,0,0,0,1,0,0,6,16,24,11,0,34,2,3,1,2,0,7,1,0,0,0,0,1,1,3,11,R$ 23.00,R$ 57.00,,,
536,"R$ 60,504.00",0,1,73,49,2301,0,0,1,0,0,0,0,0,0,1,458,0,24,6,4,34,2,6,2,8,0,6,0,0,0,0,0,0,0,3,11,R$ 458.00,R$ 492.00,,,
537,"R$ 22,419.00",0,0,74,57,2596,0,1,0,0,0,0,0,1,0,0,30,3,47,19,21,42,1,3,2,2,0,8,0,0,0,0,0,0,0,3,11,R$ 78.00,R$ 120.00,,,
538,"R$ 81,698.00",0,0,4,71,2394,0,1,0,0,0,0,0,0,1,0,179,28,520,111,123,47,1,3,8,13,0,1,0,0,0,0,0,1,0,3,11,R$ 914.00,R$ 961.00,,,
539,"R$ 43,462.00",1,1,50,68,2814,0,0,0,1,0,0,0,1,0,0,90,17,97,15,6,15,6,4,1,5,0,8,0,0,0,0,0,0,0,3,11,R$ 210.00,R$ 225.00,,,
540,"R$ 54,880.00",1,0,57,42,2644,0,0,1,0,0,0,0,0,0,1,308,85,137,102,45,118,2,6,2,11,0,5,0,0,0,0,0,0,0,3,11,R$ 559.00,R$ 677.00,,,
541,"R$ 79,908.00",0,0,30,38,2609,0,1,0,0,0,0,0,1,0,0,557,129,761,29,185,111,1,5,6,7,0,2,0,0,1,0,0,0,1,3,11,"R$ 1,550.00","R$ 1,661.00",,,
542,"R$ 15,315.00",0,0,27,50,2489,0,1,0,0,0,1,0,0,0,0,7,4,13,15,8,17,2,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 30.00,R$ 47.00,,,
543,"R$ 87,771.00",0,1,61,61,2562,0,0,0,1,0,0,0,1,0,0,1492,38,287,50,57,33,1,5,10,4,0,6,0,1,1,1,1,1,4,3,11,"R$ 1,891.00","R$ 1,924.00",,,
544,"R$ 33,039.00",1,0,4,42,2452,0,1,0,0,0,0,0,1,0,0,30,8,12,8,8,12,1,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 54.00,R$ 66.00,,,
545,"R$ 81,741.00",0,0,75,40,2537,0,0,1,0,0,0,0,1,0,0,249,153,940,58,134,38,0,6,6,7,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,496.00","R$ 1,534.00",,,
546,"R$ 71,499.00",0,1,12,49,2528,0,0,0,1,0,0,0,0,1,0,465,25,132,136,0,37,2,8,3,13,0,4,0,0,0,0,0,0,0,3,11,R$ 721.00,R$ 758.00,,,
547,"R$ 62,466.00",0,1,13,50,2324,0,1,0,0,0,1,0,0,0,0,129,129,259,168,121,83,5,6,3,12,0,4,0,0,0,0,0,0,0,3,11,R$ 723.00,R$ 806.00,,,
548,"R$ 48,799.00",0,1,9,57,2395,1,0,0,0,0,0,0,0,0,1,174,18,81,28,6,24,3,3,2,7,0,3,0,0,0,0,0,0,0,3,11,R$ 283.00,R$ 307.00,,,
549,"R$ 52,157.00",0,1,48,70,2181,0,0,0,1,0,0,0,0,0,1,189,2,29,3,2,40,2,3,2,5,0,4,0,0,0,0,0,0,0,3,11,R$ 185.00,R$ 225.00,,,
550,"R$ 66,565.00",0,1,80,58,2730,0,0,1,0,0,0,0,1,0,0,747,10,161,65,40,42,4,4,2,9,0,8,0,0,0,0,0,0,0,3,11,R$ 981.00,"R$ 1,023.00",,,
551,"R$ 29,298.00",1,1,60,69,2454,0,0,0,1,0,0,0,0,1,0,6,0,2,2,0,1,1,1,0,2,0,5,0,0,0,0,0,0,0,3,11,R$ 9.00,R$ 10.00,,,
552,"R$ 47,691.00",0,1,43,41,2518,0,0,1,0,0,0,0,1,0,0,14,0,3,0,0,4,1,1,0,2,0,6,0,0,0,0,0,0,0,3,11,R$ 13.00,R$ 17.00,,,
553,"R$ 38,200.00",1,1,19,50,2728,0,0,0,1,0,0,0,1,0,0,12,0,4,0,0,1,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 15.00,R$ 16.00,,,
554,"R$ 44,989.00",0,1,26,46,2814,0,1,0,0,0,0,0,1,0,0,98,0,106,49,10,106,5,5,1,5,0,6,0,0,0,0,0,0,0,3,11,R$ 157.00,R$ 263.00,,,
555,"R$ 38,443.00",1,1,58,52,2312,0,1,0,0,0,0,0,0,0,1,32,0,5,0,0,1,2,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 36.00,R$ 37.00,,,
556,"R$ 38,593.00",1,0,42,42,2448,0,0,1,0,0,1,0,0,0,0,51,12,49,17,24,24,3,4,1,3,0,8,0,0,0,0,0,0,0,3,11,R$ 129.00,R$ 153.00,,,
557,"R$ 64,413.00",0,1,27,50,2491,0,0,0,1,0,0,0,0,0,1,200,5,44,0,10,20,1,5,1,5,0,5,0,0,0,0,0,0,0,3,11,R$ 239.00,R$ 259.00,,,
558,"R$ 36,959.00",1,0,56,39,2429,0,1,0,0,0,0,0,0,1,0,25,6,25,6,0,0,2,2,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 62.00,R$ 62.00,,,
559,"R$ 61,996.00",0,1,27,43,2673,0,1,0,0,0,0,0,0,0,1,1050,12,144,0,0,24,3,6,4,8,0,5,0,1,0,1,1,1,3,3,11,"R$ 1,182.00","R$ 1,206.00",,,
560,"R$ 51,287.00",1,1,10,52,2248,0,1,0,0,0,0,0,1,0,0,117,0,22,13,0,30,3,4,1,3,0,7,0,0,0,0,0,0,0,3,11,R$ 122.00,R$ 152.00,,,
561,"R$ 13,260.00",1,1,48,50,2469,0,1,0,0,0,0,0,1,0,0,9,4,17,10,2,7,4,3,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 35.00,R$ 42.00,,,
562,"R$ 47,472.00",1,1,39,54,2445,0,0,0,1,0,0,0,0,0,1,56,0,11,0,0,8,2,2,0,4,0,5,0,0,0,0,0,0,0,3,11,R$ 59.00,R$ 67.00,,,
563,"R$ 54,603.00",1,1,85,64,2514,0,0,0,1,0,0,0,0,1,0,145,13,46,17,2,4,6,4,2,4,0,7,0,0,0,0,0,0,0,3,11,R$ 219.00,R$ 223.00,,,
564,"R$ 45,207.00",1,1,64,46,2755,0,1,0,0,0,0,0,0,0,1,203,0,10,0,0,2,5,3,1,6,0,6,0,1,0,0,0,0,1,3,11,R$ 211.00,R$ 213.00,,,
565,"R$ 40,689.00",0,1,69,69,2627,0,0,0,1,0,0,0,1,0,0,270,3,27,39,6,99,7,7,1,5,0,8,0,0,0,0,0,0,0,3,11,R$ 246.00,R$ 345.00,,,
566,"R$ 47,821.00",1,1,54,53,2411,0,0,0,1,0,1,0,0,0,0,9,0,16,6,6,10,1,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 27.00,R$ 37.00,,,
567,"R$ 27,450.00",0,0,57,69,2599,0,1,0,0,0,0,0,0,1,0,37,12,23,8,11,52,1,2,1,3,0,7,0,0,0,0,0,0,0,3,11,R$ 39.00,R$ 91.00,,,
568,"R$ 39,453.00",1,0,64,37,2246,0,0,0,1,0,0,0,1,0,0,46,0,7,0,0,2,2,2,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 51.00,R$ 53.00,,,
569,"R$ 26,850.00",1,1,10,49,2231,0,0,0,1,0,1,0,0,0,0,31,1,13,7,2,9,4,2,1,4,0,4,0,0,0,0,0,0,0,3,11,R$ 45.00,R$ 54.00,,,
570,"R$ 79,800.00",0,0,65,65,2803,0,0,0,0,1,0,0,1,0,0,1060,21,530,32,0,224,1,5,11,5,0,3,1,0,1,1,0,1,3,3,11,"R$ 1,419.00","R$ 1,643.00",,,
571,"R$ 61,794.00",0,1,74,59,2447,0,1,0,0,0,0,0,0,1,0,264,47,188,54,47,11,2,4,4,10,0,2,0,0,0,0,0,0,0,3,11,R$ 589.00,R$ 600.00,,,
572,"R$ 53,863.00",0,1,4,65,2202,0,0,0,1,0,0,0,1,0,0,399,4,30,6,4,30,3,7,1,7,0,7,0,1,0,0,0,0,1,3,11,R$ 413.00,R$ 443.00,,,
573,"R$ 24,221.00",0,0,94,61,2472,0,0,0,1,0,0,0,1,0,0,8,9,9,2,5,22,1,1,1,3,0,4,0,0,0,0,0,0,0,3,11,R$ 11.00,R$ 33.00,,,
574,"R$ 39,684.00",1,0,41,36,2784,0,0,1,0,0,0,0,0,0,1,19,0,35,6,4,17,2,2,1,2,1,7,0,0,0,0,0,1,0,3,11,R$ 47.00,R$ 64.00,,,
575,"R$ 92,163.00",0,0,25,45,2723,0,1,0,0,0,0,0,0,1,0,817,183,797,106,163,20,0,5,11,5,0,2,0,0,1,1,0,1,2,3,11,"R$ 2,046.00","R$ 2,066.00",,,
576,"R$ 69,882.00",0,0,94,55,2390,0,0,1,0,0,0,0,0,1,0,292,127,635,132,127,165,1,3,7,9,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,148.00","R$ 1,313.00",,,
577,"R$ 33,178.00",1,0,9,43,2309,0,0,0,1,0,0,0,1,0,0,12,6,2,11,2,16,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 17.00,R$ 33.00,,,
578,"R$ 59,973.00",0,0,47,48,2450,0,1,0,0,0,0,0,0,0,1,130,30,168,20,34,0,1,3,4,7,0,1,0,0,0,0,0,0,0,3,11,R$ 382.00,R$ 382.00,,,
579,"R$ 17,459.00",1,0,12,45,2442,0,0,0,1,0,0,0,0,1,0,6,4,16,3,10,30,3,3,1,2,0,7,0,0,0,0,0,1,0,3,11,R$ 9.00,R$ 39.00,,,
580,"R$ 23,910.00",1,0,80,51,2770,1,0,0,0,0,0,0,1,0,0,16,12,18,7,1,13,1,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 41.00,R$ 54.00,,,
581,"R$ 42,169.00",1,1,20,51,2412,0,1,0,0,0,0,0,0,1,0,19,0,9,0,0,2,2,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 26.00,R$ 28.00,,,
582,"R$ 26,224.00",1,0,39,42,2549,0,1,0,0,0,1,0,0,0,0,4,7,15,13,9,15,3,2,1,3,0,6,0,0,0,0,0,0,0,3,11,R$ 33.00,R$ 48.00,,,
583,"R$ 31,089.00",1,0,57,39,2840,0,0,0,1,0,0,0,1,0,0,31,3,31,2,8,4,3,3,0,4,0,8,0,0,0,0,0,0,0,3,11,R$ 71.00,R$ 75.00,,,
584,"R$ 30,081.00",0,1,27,59,2652,0,0,1,0,0,0,0,1,0,0,36,0,2,0,0,4,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 34.00,R$ 38.00,,,
585,"R$ 62,807.00",0,1,83,60,2826,0,0,0,1,0,0,0,1,0,0,526,28,135,10,21,99,3,5,3,12,0,5,0,0,0,0,0,0,0,3,11,R$ 621.00,R$ 720.00,,,
586,"R$ 72,906.00",0,0,79,65,2444,0,0,1,0,0,0,0,1,0,0,400,32,519,71,75,54,1,3,4,9,0,1,0,0,0,0,0,0,0,3,11,"R$ 1,043.00","R$ 1,097.00",,,
587,"R$ 61,467.00",0,2,69,72,2726,0,1,0,0,0,0,0,0,0,1,410,16,114,0,5,49,3,5,2,10,0,5,0,0,0,0,0,0,0,3,11,R$ 496.00,R$ 545.00,,,
588,"R$ 49,618.00",1,1,77,54,2678,0,0,0,1,0,0,0,0,1,0,80,3,26,4,2,14,4,3,1,3,0,7,0,0,0,0,0,0,0,3,11,R$ 101.00,R$ 115.00,,,
589,"R$ 21,888.00",1,0,15,34,2706,0,0,1,0,0,0,0,0,1,0,88,10,46,2,3,64,4,5,1,2,0,10,0,0,0,0,0,1,0,3,11,R$ 85.00,R$ 149.00,,,
590,"R$ 42,429.00",0,1,99,47,2297,0,0,0,0,1,0,0,1,0,0,55,0,6,2,0,4,2,1,1,3,0,5,0,0,0,0,0,0,0,3,11,R$ 59.00,R$ 63.00,,,
591,"R$ 26,150.00",2,1,61,64,2634,1,0,0,0,0,0,0,1,0,0,5,1,13,3,5,1,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 26.00,R$ 27.00,,,
592,"R$ 30,801.00",0,1,23,45,2770,0,1,0,0,0,0,1,0,0,0,8,4,5,15,2,11,2,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 23.00,R$ 34.00,,,
593,"R$ 81,168.00",0,0,84,55,2212,0,1,0,0,0,0,0,1,0,0,410,0,592,147,22,22,1,6,4,7,0,3,0,0,0,1,0,0,1,3,11,"R$ 1,149.00","R$ 1,171.00",,,
594,"R$ 26,877.00",0,0,74,51,2473,0,0,1,0,0,0,0,0,1,0,101,13,76,20,18,40,2,3,1,6,0,6,0,0,0,0,0,0,0,3,11,R$ 188.00,R$ 228.00,,,
595,"R$ 45,006.00",0,0,90,76,2505,0,0,0,0,1,0,0,0,1,0,162,25,53,16,0,10,1,3,1,7,0,3,0,0,0,0,0,0,0,3,11,R$ 246.00,R$ 256.00,,,
596,"R$ 18,978.00",1,0,41,47,2724,0,1,0,0,0,0,1,0,0,0,2,8,1,4,7,15,1,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 7.00,R$ 22.00,,,
597,"R$ 22,574.00",2,1,28,53,2403,0,1,0,0,0,0,0,1,0,0,25,0,8,2,0,2,2,2,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 33.00,R$ 35.00,,,
598,"R$ 48,240.00",0,0,73,51,2756,0,0,1,0,0,0,0,0,0,1,389,91,248,64,49,41,3,6,3,13,0,5,0,0,0,0,0,1,0,3,11,R$ 800.00,R$ 841.00,,,
599,"R$ 45,837.00",1,1,88,46,2497,0,1,0,0,0,0,0,1,0,0,215,13,87,17,17,24,5,6,2,5,0,7,0,0,0,0,0,0,0,3,11,R$ 325.00,R$ 349.00,,,
600,"R$ 35,791.00",2,1,94,55,2578,0,0,1,0,0,0,0,0,1,0,27,0,5,0,0,3,2,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 29.00,R$ 32.00,,,
601,"R$ 54,162.00",1,1,31,42,2627,0,0,0,0,1,0,0,1,0,0,5,6,10,6,5,10,1,1,0,3,0,4,0,0,0,0,0,0,0,3,11,R$ 22.00,R$ 32.00,,,
602,"R$ 30,522.00",0,1,6,60,2840,0,1,0,0,0,0,0,0,1,0,179,8,83,19,11,26,5,1,2,9,0,2,0,0,0,0,0,0,0,3,11,R$ 274.00,R$ 300.00,,,
603,"R$ 54,456.00",0,1,23,59,2512,0,1,0,0,0,0,0,0,0,1,352,0,27,10,0,15,3,6,1,7,0,6,0,0,0,0,0,0,0,3,11,R$ 374.00,R$ 389.00,,,
604,"R$ 31,632.00",0,0,92,49,2509,0,0,1,0,0,0,0,1,0,0,17,8,12,11,15,32,1,2,1,2,0,7,0,0,0,0,0,0,0,3,11,R$ 31.00,R$ 63.00,,,
605,"R$ 72,298.00",0,0,52,71,2270,0,0,0,0,1,0,0,1,0,0,625,35,169,58,17,35,1,4,3,6,0,1,0,1,1,0,0,0,2,3,11,R$ 869.00,R$ 904.00,,,
606,"R$ 36,975.00",1,0,50,42,2342,0,0,1,0,0,1,0,0,0,0,10,6,11,0,4,2,1,1,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 29.00,R$ 31.00,,,
607,"R$ 72,635.00",0,0,54,65,2550,0,1,0,0,0,1,0,0,0,0,390,22,323,104,35,107,1,6,8,6,0,3,0,0,0,1,0,0,1,3,11,R$ 767.00,R$ 874.00,,,
608,"R$ 13,624.00",1,0,93,44,2684,0,1,0,0,0,0,0,1,0,0,10,2,15,2,1,6,2,2,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 24.00,R$ 30.00,,,
609,"R$ 84,196.00",0,1,56,45,2550,0,0,1,0,0,0,0,1,0,0,215,63,507,231,31,190,1,8,4,7,0,3,0,0,0,0,0,0,0,3,11,R$ 857.00,"R$ 1,047.00",,,
610,"R$ 70,971.00",0,1,28,60,2805,0,0,0,1,0,0,0,1,0,0,1001,17,572,93,125,17,7,11,11,5,0,7,0,0,0,0,0,1,0,3,11,"R$ 1,791.00","R$ 1,808.00",,,
611,"R$ 34,487.00",1,1,94,43,2820,1,0,0,0,0,0,0,0,0,1,19,18,33,24,1,8,3,3,0,3,0,9,0,0,0,0,0,0,0,3,11,R$ 87.00,R$ 95.00,,,
612,"R$ 28,769.00",1,0,76,43,2717,0,0,1,0,0,0,0,1,0,0,41,5,129,10,3,3,3,4,1,4,0,9,0,0,0,0,0,0,0,3,11,R$ 185.00,R$ 188.00,,,
613,"R$ 69,084.00",1,0,43,50,2381,0,1,0,0,0,0,0,0,0,1,1181,107,199,39,30,30,2,7,3,13,0,8,0,0,0,0,0,0,0,3,11,"R$ 1,526.00","R$ 1,556.00",,,
614,"R$ 65,488.00",0,0,46,62,2175,0,0,0,1,0,0,0,0,0,1,603,45,207,36,18,54,1,3,4,6,0,1,0,0,0,0,0,0,0,3,11,R$ 855.00,R$ 909.00,,,
615,"R$ 62,466.00",0,1,13,50,2324,0,1,0,0,0,1,0,0,0,0,129,129,259,168,121,83,5,6,3,12,0,4,0,0,0,0,0,0,0,3,11,R$ 723.00,R$ 806.00,,,
616,"R$ 32,218.00",0,0,27,60,2293,0,0,1,0,0,1,0,0,0,0,10,24,15,13,1,30,1,2,1,3,0,7,1,0,0,0,0,1,1,3,11,R$ 33.00,R$ 63.00,,,
617,"R$ 83,917.00",0,0,12,47,2596,0,0,1,0,0,0,0,1,0,0,514,22,732,42,198,79,1,6,7,7,0,3,0,0,0,0,0,1,0,3,11,"R$ 1,429.00","R$ 1,508.00",,,
618,"R$ 46,102.00",2,1,3,58,2270,1,0,0,0,0,0,0,1,0,0,14,0,1,0,0,1,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 14.00,R$ 15.00,,,
619,"R$ 84,574.00",0,0,72,68,2549,0,0,1,0,0,0,0,1,0,0,387,20,713,38,54,163,1,9,11,11,0,5,0,0,0,0,0,0,0,3,11,"R$ 1,049.00","R$ 1,212.00",,,
620,"R$ 56,181.00",0,1,6,58,2696,0,1,0,0,0,0,0,1,0,0,121,103,69,8,44,48,1,4,2,7,0,4,0,0,0,0,0,0,0,3,11,R$ 297.00,R$ 345.00,,,
621,"R$ 63,120.00",0,1,53,70,2798,1,0,0,0,0,0,0,0,1,0,965,69,279,54,41,69,5,8,4,9,0,7,0,0,0,0,0,1,0,3,11,"R$ 1,339.00","R$ 1,408.00",,,
622,"R$ 73,691.00",0,1,58,49,2394,0,1,0,0,0,0,0,1,0,0,707,21,250,85,43,73,2,6,2,8,0,2,1,0,0,0,0,0,1,3,11,"R$ 1,033.00","R$ 1,106.00",,,
623,"R$ 63,381.00",0,1,78,60,2791,0,0,0,1,0,0,0,1,0,0,571,50,142,33,50,159,4,4,5,13,0,2,0,0,0,0,0,0,0,3,11,R$ 687.00,R$ 846.00,,,
624,"R$ 76,140.00",0,0,57,72,2206,0,0,0,1,0,0,0,0,0,1,586,66,653,17,0,26,1,5,9,6,0,2,0,0,0,0,0,0,0,3,11,"R$ 1,296.00","R$ 1,322.00",,,
625,"R$ 62,859.00",0,1,37,61,2705,1,0,0,0,0,0,0,0,0,1,1063,89,102,16,12,25,4,9,4,6,0,6,0,0,0,0,0,0,0,3,11,"R$ 1,257.00","R$ 1,282.00",,,
626,"R$ 45,906.00",0,1,20,56,2577,0,0,1,0,0,0,0,1,0,0,305,3,27,4,3,144,2,5,4,4,0,5,1,0,0,0,0,0,1,3,11,R$ 198.00,R$ 342.00,,,
627,"R$ 77,632.00",0,0,73,73,2635,0,0,0,1,0,0,0,0,1,0,1200,105,758,0,42,147,1,4,2,6,0,2,0,1,1,0,0,1,2,3,11,"R$ 1,958.00","R$ 2,105.00",,,
628,"R$ 46,463.00",1,1,56,49,2474,0,1,0,0,0,0,0,0,0,1,163,2,40,8,11,11,7,3,1,6,0,6,0,0,0,0,0,0,0,3,11,R$ 213.00,R$ 224.00,,,
629,"R$ 105,471.00",0,0,36,50,2683,0,0,0,1,0,0,0,1,0,0,1009,181,104,202,21,207,0,9,8,13,0,3,0,0,1,1,0,1,2,3,11,"R$ 1,310.00","R$ 1,517.00",,,
630,"R$ 55,282.00",1,0,9,50,2357,1,0,0,0,0,0,0,0,1,0,125,6,73,8,4,19,1,3,1,6,0,4,0,0,0,0,0,0,0,3,11,R$ 197.00,R$ 216.00,,,
631,"R$ 78,710.00",0,1,42,43,2196,0,1,0,0,0,0,0,0,1,0,721,0,152,119,50,50,3,7,6,12,0,4,0,0,0,0,0,0,0,3,11,R$ 992.00,"R$ 1,042.00",,,
632,"R$ 66,886.00",0,1,28,62,2445,0,0,0,1,0,0,0,1,0,0,315,4,62,41,31,146,2,7,1,7,0,5,0,0,0,0,0,0,0,3,11,R$ 307.00,R$ 453.00,,,
633,"R$ 98,777.00",0,0,23,60,2291,0,0,1,0,0,0,0,0,1,0,1000,19,711,125,115,38,0,4,6,9,0,1,0,1,0,0,0,0,1,3,11,"R$ 1,932.00","R$ 1,970.00",,,
634,"R$ 29,103.00",1,0,38,35,2830,0,0,0,1,0,0,0,1,0,0,16,0,17,6,3,6,2,1,0,3,0,9,0,0,0,0,0,0,0,3,11,R$ 36.00,R$ 42.00,,,
635,"R$ 67,445.00",0,1,63,46,2845,0,1,0,0,0,0,0,1,0,0,757,80,217,29,80,11,5,9,6,12,0,6,0,0,0,0,0,0,0,3,11,"R$ 1,152.00","R$ 1,163.00",,,
636,"R$ 50,616.00",0,1,71,70,2236,0,0,0,1,0,0,0,0,0,1,30,2,25,0,1,9,1,1,1,4,0,2,0,0,0,0,0,0,0,3,11,R$ 49.00,R$ 58.00,,,
637,"R$ 49,431.00",0,1,9,65,2854,1,0,0,0,0,0,0,1,0,0,219,3,100,26,0,17,2,7,1,5,0,8,0,0,0,0,0,0,0,3,11,R$ 331.00,R$ 348.00,,,
638,"R$ 61,278.00",0,1,87,67,2335,0,0,0,1,0,0,0,1,0,0,111,3,28,2,6,15,2,3,1,4,0,6,0,0,0,0,0,0,0,3,11,R$ 135.00,R$ 150.00,,,
639,"R$ 26,490.00",0,0,92,62,2804,0,0,0,1,0,1,0,0,0,0,45,47,52,21,20,25,2,3,1,5,0,6,0,0,0,0,0,0,0,3,11,R$ 160.00,R$ 185.00,,,
640,"R$ 73,059.00",0,1,36,73,2461,0,0,0,1,0,0,0,0,0,1,410,112,420,0,82,71,1,9,3,13,0,4,0,0,0,0,0,0,0,3,11,R$ 953.00,"R$ 1,024.00",,,
641,"R$ 46,734.00",1,2,86,54,2410,0,0,1,0,0,0,0,0,0,1,100,1,39,6,1,76,4,3,2,3,0,6,1,0,0,0,0,0,1,3,11,R$ 71.00,R$ 147.00,,,
642,"R$ 56,253.00",0,1,83,57,2728,0,0,0,1,0,0,0,1,0,0,509,0,65,7,11,5,4,7,2,9,0,6,0,0,0,0,0,0,0,3,11,R$ 587.00,R$ 592.00,,,
643,"R$ 19,986.00",1,0,74,35,2386,0,1,0,0,0,0,0,1,0,0,3,6,5,0,2,6,1,0,0,3,0,7,0,0,0,0,0,0,0,3,11,R$ 10.00,R$ 16.00,,,
644,"R$ 58,330.00",0,1,87,45,2345,0,0,0,0,1,0,0,1,0,0,445,53,213,104,98,151,1,6,4,13,0,4,0,0,0,0,0,0,0,3,11,R$ 762.00,R$ 913.00,,,
645,"R$ 25,965.00",0,0,29,40,2819,0,1,0,0,0,0,1,0,0,0,2,2,11,41,7,11,1,2,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 52.00,R$ 63.00,,,
646,"R$ 14,661.00",0,0,88,64,2703,0,0,0,1,0,0,0,0,1,0,4,1,11,6,2,2,1,1,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 22.00,R$ 24.00,,,
647,"R$ 18,690.00",0,0,77,61,2707,0,1,0,0,0,0,0,1,0,0,6,1,7,23,4,19,1,1,1,2,0,8,0,0,0,0,0,0,0,3,11,R$ 22.00,R$ 41.00,,,
648,"R$ 45,068.00",0,1,25,46,2568,0,0,0,1,0,0,0,0,0,1,14,0,3,0,0,3,1,1,0,2,0,7,0,0,0,0,0,0,0,3,11,R$ 14.00,R$ 17.00,,,
649,"R$ 21,063.00",1,0,34,33,2436,0,0,1,0,0,0,1,0,0,0,1,10,11,19,3,15,2,2,0,3,0,6,0,0,0,0,0,0,0,3,11,R$ 29.00,R$ 44.00,,,
650,"R$ 29,187.00",1,0,43,52,2575,0,1,0,0,0,0,0,0,0,1,26,0,6,0,0,2,1,1,0,3,0,8,0,0,0,0,0,0,0,3,11,R$ 30.00,R$ 32.00,,,
651,"R$ 54,690.00",1,1,76,49,2393,0,1,0,0,0,1,0,0,0,0,111,16,37,7,9,18,3,3,1,5,0,3,0,0,0,0,0,0,0,3,11,R$ 162.00,R$ 180.00,,,
652,"R$ 59,304.00",0,1,81,56,2494,0,1,0,0,0,0,0,0,0,1,418,61,428,80,51,10,3,7,8,10,0,5,0,0,0,0,0,0,0,3,11,"R$ 1,028.00","R$ 1,038.00",,,
653,"R$ 59,247.00",0,2,87,58,2392,0,0,1,0,0,0,0,0,1,0,327,9,122,19,14,83,5,5,2,9,0,6,0,0,0,0,0,0,0,3,11,R$ 408.00,R$ 491.00,,,
654,"R$ 66,731.00",0,1,33,50,2814,0,0,0,0,1,0,0,1,0,0,371,159,194,58,106,141,4,4,3,6,0,3,0,0,0,0,0,0,0,3,11,R$ 747.00,R$ 888.00,,,
655,"R$ 77,353.00",0,1,38,40,2354,0,1,0,0,0,0,0,1,0,0,275,59,107,69,101,59,2,6,4,8,0,4,0,0,0,0,0,0,0,3,11,R$ 552.00,R$ 611.00,,,
656,"R$ 52,614.00",0,1,63,45,2734,0,0,1,0,0,0,0,0,0,1,789,0,142,12,9,38,2,2,4,8,0,8,0,0,0,0,0,0,0,3,11,R$ 914.00,R$ 952.00,,,
